,uID,stcOri,sdcLAL,sdcAre,sscCCo,sscERI,sicCAR,mtcWNe,mdcAre,sdbAre,sdbPer,ssbCCo,ssbCor,ssbSqu,ssbERI,ssbElo,ssbCCM,ssbCCD,stbOri,stbCeA,mtbAli,mtbNDi,ltbIBD,ltcBuA
3952,3952,41.622263855595804,15.110922916754141,108.3852115526424,0.6043634168923617,1.000273937699374,0.6492734840937007,0.16510988216765826,743.8108950687762,70.37164392901695,35.2474800977988,0.5252068386915006,4,0.2969045799748393,1.0010660117436239,0.5275631527298517,6.529049074675562,0.003066626545565681,36.45499017573053,5.167273679865275,1.0879587894395908,1.5742608796822946,6.09186833858113,0.9487179487179487
3953,3953,35.13321127264092,17.95820219812578,75.6662134739281,0.2987352048914266,0.955503947847389,0.437417163287166,0.09599254200663601,690.576029333998,33.097700454446766,23.475734032343297,0.5883343946921715,4,0.060604561741993024,0.9999916009686028,0.6698820405946774,4.230308928162575,0.00209033995875399,37.10736974823492,1.9741584755940025,7.638280431805729,3.167234899663227,7.037945703801985,0.9375
3954,3954,36.4425786539975,23.28380282751046,135.58399908912173,0.3184276209869578,0.9679760288230256,0.27947629632494986,0.10824730260791798,1096.135556507372,37.892513906353116,24.636013588789183,0.6346727218524577,4,0.062386835198875445,0.9999962364065262,0.9366996015031797,4.3574127226326045,0.0023662183084736683,37.67919512205005,1.2366164680525458,8.462481194708134,8.176726202147323,6.5007520386680175,0.9473684210526315
3955,3955,44.15009253562431,24.08658630388454,135.92997557352172,0.29831483455662444,0.9395216184623103,0.61827995385211,0.08728227281076811,909.9473000462458,84.04277902471544,43.9022411080319,0.34085625624702637,4,0.05849510907831501,0.9998490075641505,0.2906071663695571,8.85672011109606,0.0034191349628530407,44.07896068817203,0.07113184745227841,3.6243703995522196,3.0443501597033156,3.7803151266141963,1.0
3956,3956,40.04795437930642,24.182499430186297,321.9611212984028,0.7009889587343121,1.0101658883939986,0.5614594394903551,0.14073011814417055,1012.5421955517486,180.7681107018875,58.073401020323494,0.538258517134686,6,0.05773917532350007,0.9330609811189153,0.7822338830899894,8.418644854115021,2.3581293803218966,44.148450632965904,4.100496253659486,3.803396578771461,3.4212027914193626,3.1858906872296604,0.9838709677419355
3957,3957,44.51047899727783,9.099819704729672,45.18666065842161,0.6947919707100391,1.042221758614997,0.5449290497044269,0.23193073091450103,631.848501784002,24.623524051910103,20.14092892508211,0.5998489631068497,4,0.11493615879494712,1.0001201462785319,0.7088537934445079,3.611338412877788,0.0034194531535564772,43.92089406916068,0.5895849281171479,4.218253843956815,1.709810253378703,2.205571154170631,0.9782608695652174
3958,3958,39.07350394088641,16.32127347187177,105.2563206491643,0.503095253513234,1.0106006691884817,0.39515343667814257,0.16275703107735937,1588.6845874820776,41.592396836613815,27.87632521435802,0.4764523289791912,4,0.04215101514861175,1.0000626978293565,0.45019657778642286,5.269903989928961,0.0014515658360114414,41.940924560594,2.8674206197075875,5.376582669282487,3.661783744611664,5.408915589216472,0.9696969696969697
3959,3959,29.713570261541065,12.220046546984017,65.22184545154167,0.5561058725443573,0.992612525385239,0.20214580161862142,0.153042849325496,584.5161791640022,13.184322231847728,15.012525336807524,0.5591733643512209,4,0.09875362955287414,1.0001294949388506,0.5955523287569872,2.73748417298155,0.002075281739590253,37.31058812193052,7.597017860389457,3.9840107852396556,4.441873667909229,2.950823288232297,0.9473684210526315
3960,3960,33.12878788118894,19.86222132268194,174.72413177505697,0.5639068575260205,1.0092143447966888,0.49162470408075754,0.12923585809127405,1181.2701582342934,85.89869957967967,37.693967310336134,0.5932896588734049,4,0.31205227584770867,1.0002682685511362,0.6916896907491376,6.771403388821595,0.01732973647881376,44.37943189739045,11.250644016201505,1.4139485525396094,2.6371203483229473,2.3860442391421475,0.9682539682539683
3961,3961,26.780920410847145,23.862521289739604,178.0069280246182,0.3980286799257039,0.9408572958028805,0.40965785692617895,0.13187865548881264,1245.1418499763704,72.92193665257767,41.05109720859332,0.33701097261492957,4,0.048617559575188096,0.9998252632635891,0.2866373061299391,8.298406512576285,0.0025760098078188172,44.18721599241155,17.406295581564407,6.34569615169297,6.0007506345316335,2.678434336177876,0.9384615384615385
3962,3962,28.752472308041774,9.876749366257519,35.832774352203764,0.4676947414927399,1.049957484957301,0.25621026682059234,0.1681693461070198,373.51125485472363,9.180724677700203,12.652150812490973,0.5396233495094003,4,0.012824692721242315,1.0000177858116985,0.5539335644960347,2.326896003002622,0.00022078234490313328,30.21728665479948,1.4648143467577057,4.5377687317020765,3.1870614888490936,2.6527026703311756,1.0
3963,3963,28.410915636572994,7.54073951492552,18.74754994279646,0.41978484918802345,0.9236585133648785,0.44494920951225214,0.20600170770395412,258.93649172312666,8.341707527338754,12.8872948267076,0.42691547567517607,4,0.14189178708184969,1.0002108887916095,0.3854938826065776,2.4918421193623423,0.0020725735862217984,29.087079429790784,0.6761637932177891,3.478791643091588,1.2112436394517643,3.849913507438336,1.0
